 Title:, Report generated using easywire version: 2020.2.0.7090

 S/N:, 017AC5F061
 Final Test Result:, Failed
 Station ID:, flex
 Test Date:, 29/8/2025
 Test Time:, 6:12:16 AM
 Test Name:, 11796-0315-Leakage Rev A_MOD FOR FLEX
 Fixture Status:, Fixture failed verification on 31/1/2024 3:17:42 PM

 Title:, Revision Information

 Last Modified:, 30/1/2024 4:10:38 PM
 Revision:, 
 Modified By:, Test Engineer
 Comment:, 

 Title:, Error Details

 #, Type, From Points, To Points, Expected 1, Measured 1, Instruction Detail
 20, CUSTOM, A28 (DIB - SIGNAL), , 114 pA, ," Measured 114.430 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 21, CUSTOM, A30 (DIB - SIGNAL), , 126 pA, ," Measured 126.092 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 22, CUSTOM, A35 (DIB - SIGNAL), , 104 pA, ," Measured 103.620 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 23, CUSTOM, A37 (DIB - SIGNAL), , 138 pA, ," Measured 137.901 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 24, CUSTOM, A39 (DIB - SIGNAL), , 116 pA, ," Measured 115.604 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 25, CUSTOM, A41 (DIB - SIGNAL), , 97 pA, ," Measured 97.446 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 26, CUSTOM, A47 (DIB - SIGNAL), , 99 pA, ," Measured 99.446 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 27, CUSTOM, A49 (DIB - SIGNAL), , 102 pA, ," Measured 102.382 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 28, CUSTOM, A51 (DIB - SIGNAL), , 122 pA, ," Measured 122.051 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 29, CUSTOM, A53 (DIB - SIGNAL), , 142 pA, ," Measured 142.383 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 30, CUSTOM, A58 (DIB - SIGNAL), , 546 pA, ," Measured 545.774 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 31, CUSTOM, A60 (DIB - SIGNAL), , 240 pA, ," Measured 240.494 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 32, CUSTOM, A62 (DIB - SIGNAL), , 466 pA, ," Measured 466.094 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 33, CUSTOM, A64 (DIB - SIGNAL), , 1.970 nA, ," Measured  1.970 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 34, CUSTOM, A69 (DIB - SIGNAL), , 1.429 nA, ," Measured  1.429 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 35, CUSTOM, A71 (DIB - SIGNAL), , 1.779 nA, ," Measured  1.779 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 36, CUSTOM, A73 (DIB - SIGNAL), , 2.477 nA, ,  Measured  2.477 nAmps >  2.000 nA high limit (Keithley 2400.Hipot & Measure Current) [Failed: value suspect]
 37, CUSTOM, A75 (DIB - SIGNAL), , 502 pA, ," Measured 502.375 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 38, CUSTOM, A80 (DIB - SIGNAL), , 422 pA, ," Measured 422.262 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 39, CUSTOM, A82 (DIB - SIGNAL), , 324 pA, ," Measured 324.110 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 40, CUSTOM, A84 (DIB - SIGNAL), , 213 pA, ," Measured 212.512 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 41, CUSTOM, A86 (DIB - SIGNAL), , 226 pA, ," Measured 225.671 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 42, CUSTOM, C2 (DIB - SIGNAL), , 122 pA, ," Measured 122.051 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 43, CUSTOM, C4 (DIB - SIGNAL), , 101 pA, ," Measured 101.389 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 44, CUSTOM, C6 (DIB - SIGNAL), , 97 pA, ," Measured 97.488 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 45, CUSTOM, C8 (DIB - SIGNAL), , 92 pA, ," Measured 91.580 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 46, CUSTOM, C13 (DIB - SIGNAL), , 105 pA, ," Measured 104.529 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 47, CUSTOM, C15 (DIB - SIGNAL), , 81 pA, ," Measured 80.980 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 48, CUSTOM, C17 (DIB - SIGNAL), , 107 pA, ," Measured 107.053 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 49, CUSTOM, C19 (DIB - SIGNAL), , 119 pA, ," Measured 118.855 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 50, CUSTOM, C24 (DIB - SIGNAL), , 127 pA, ," Measured 126.532 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 51, CUSTOM, C26 (DIB - SIGNAL), , 138 pA, ," Measured 138.048 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 52, CUSTOM, C28 (DIB - SIGNAL), , 126 pA, ," Measured 126.274 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 53, CUSTOM, C30 (DIB - SIGNAL), , 159 pA, ," Measured 158.800 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 54, CUSTOM, C35 (DIB - SIGNAL), , 169 pA, ," Measured 169.057 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 55, CUSTOM, C37 (DIB - SIGNAL), , 112 pA, ," Measured 112.395 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 56, CUSTOM, C39 (DIB - SIGNAL), , 120 pA, ," Measured 120.254 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 57, CUSTOM, C41 (DIB - SIGNAL), , 100 pA, ," Measured 100.208 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 58, CUSTOM, C47 (DIB - SIGNAL), , 120 pA, ," Measured 120.149 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 59, CUSTOM, C49 (DIB - SIGNAL), , 99 pA, ," Measured 98.928 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 60, CUSTOM, C51 (DIB - SIGNAL), , 131 pA, ," Measured 130.776 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 61, CUSTOM, C53 (DIB - SIGNAL), , 148 pA, ," Measured 147.899 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 62, CUSTOM, C58 (DIB - SIGNAL), , 320 pA, ," Measured 320.012 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 63, CUSTOM, C60 (DIB - SIGNAL), , 542 pA, ," Measured 542.354 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 64, CUSTOM, C62 (DIB - SIGNAL), , 272 pA, ," Measured 272.404 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 65, CUSTOM, C64 (DIB - SIGNAL), , 1.414 nA, ," Measured  1.414 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 66, CUSTOM, C69 (DIB - SIGNAL), , 1.532 nA, ," Measured  1.532 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 67, CUSTOM, C71 (DIB - SIGNAL), , 1.233 nA, ," Measured  1.233 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 68, CUSTOM, C73 (DIB - SIGNAL), , 2.771 nA, ,  Measured  2.771 nAmps >  2.000 nA high limit (Keithley 2400.Hipot & Measure Current) [Failed: value suspect]
 69, CUSTOM, C75 (DIB - SIGNAL), , 1.058 nA, ," Measured  1.058 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 70, CUSTOM, C80 (DIB - SIGNAL), , 520 pA, ," Measured 519.749 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 71, CUSTOM, C82 (DIB - SIGNAL), , 380 pA, ," Measured 380.009 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 72, CUSTOM, C84 (DIB - SIGNAL), , 303 pA, ," Measured 302.685 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 73, CUSTOM, C86 (DIB - SIGNAL), , 252 pA, ," Measured 251.784 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 74, CUSTOM, E2 (DIB - SIGNAL), , 941 pA, ," Measured 941.373 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 75, CUSTOM, E4 (DIB - SIGNAL), , 1.313 nA, ," Measured  1.313 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 76, CUSTOM, E6 (DIB - SIGNAL), , 1.970 nA, ," Measured  1.970 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 77, CUSTOM, E8 (DIB - SIGNAL), , 2.808 nA, ,  Measured  2.808 nAmps >  2.000 nA high limit (Keithley 2400.Hipot & Measure Current) [Failed: value suspect]
 78, CUSTOM, E13 (DIB - SIGNAL), , 2.471 nA, ,  Measured  2.471 nAmps >  2.000 nA high limit (Keithley 2400.Hipot & Measure Current) [Failed: value suspect]
 79, CUSTOM, E15 (DIB - SIGNAL), , 4.080 nA, ,  Measured  4.080 nAmps >  2.000 nA high limit (Keithley 2400.Hipot & Measure Current) [Failed: value suspect]
 80, CUSTOM, E17 (DIB - SIGNAL), , 2.789 nA, ,  Measured  2.789 nAmps >  2.000 nA high limit (Keithley 2400.Hipot & Measure Current) [Failed: value suspect]
 81, CUSTOM, E19 (DIB - SIGNAL), , 1.181 nA, ," Measured  1.181 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 82, CUSTOM, E24 (DIB - SIGNAL), , 639 pA, ," Measured 639.239 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 83, CUSTOM, E26 (DIB - SIGNAL), , 243 pA, ," Measured 243.240 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 84, CUSTOM, E28 (DIB - SIGNAL), , 118 pA, ," Measured 117.547 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 85, CUSTOM, E30 (DIB - SIGNAL), , 135 pA, ," Measured 135.362 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 86, CUSTOM, E35 (DIB - SIGNAL), , 112 pA, ," Measured 112.100 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 87, CUSTOM, E37 (DIB - SIGNAL), , 107 pA, ," Measured 106.926 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 88, CUSTOM, E39 (DIB - SIGNAL), , 196 pA, ," Measured 196.010 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 89, CUSTOM, E41 (DIB - SIGNAL), , 187 pA, ," Measured 186.641 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 90, CUSTOM, E47 (DIB - SIGNAL), , 72 pA, ," Measured 71.506 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 91, CUSTOM, E49 (DIB - SIGNAL), , 82 pA, ," Measured 81.923 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 92, CUSTOM, E51 (DIB - SIGNAL), , 81 pA, ," Measured 81.238 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 93, CUSTOM, E53 (DIB - SIGNAL), , 92 pA, ," Measured 92.132 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 94, CUSTOM, E58 (DIB - SIGNAL), , 137 pA, ," Measured 136.530 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 95, CUSTOM, E60 (DIB - SIGNAL), , 101 pA, ," Measured 101.410 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 96, CUSTOM, E62 (DIB - SIGNAL), , 135 pA, ," Measured 135.453 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 97, CUSTOM, E64 (DIB - SIGNAL), , 112 pA, ," Measured 111.723 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 98, CUSTOM, E69 (DIB - SIGNAL), , 366 pA, ," Measured 366.080 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 99, CUSTOM, E71 (DIB - SIGNAL), , 152 pA, ," Measured 151.919 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 100, CUSTOM, E73 (DIB - SIGNAL), , 251 pA, ," Measured 250.504 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 101, CUSTOM, E75 (DIB - SIGNAL), , 468 pA, ," Measured 467.973 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 102, CUSTOM, E80 (DIB - SIGNAL), , 174 pA, ," Measured 174.461 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 103, CUSTOM, E82 (DIB - SIGNAL), , 161 pA, ," Measured 161.155 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 104, CUSTOM, E84 (DIB - SIGNAL), , 199 pA, ," Measured 199.156 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 105, CUSTOM, E86 (DIB - SIGNAL), , 183 pA, ," Measured 182.928 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 106, CUSTOM, G2 (DIB - SIGNAL), , 743 pA, ," Measured 742.508 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 107, CUSTOM, G4 (DIB - SIGNAL), , 1.054 nA, ," Measured  1.054 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 108, CUSTOM, G6 (DIB - SIGNAL), , 1.365 nA, ," Measured  1.365 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 109, CUSTOM, G8 (DIB - SIGNAL), , 2.803 nA, ,  Measured  2.803 nAmps >  2.000 nA high limit (Keithley 2400.Hipot & Measure Current) [Failed: value suspect]
 110, CUSTOM, G13 (DIB - SIGNAL), , 2.451 nA, ,  Measured  2.451 nAmps >  2.000 nA high limit (Keithley 2400.Hipot & Measure Current) [Failed: value suspect]
 111, CUSTOM, G15 (DIB - SIGNAL), , 3.888 nA, ,  Measured  3.888 nAmps >  2.000 nA high limit (Keithley 2400.Hipot & Measure Current) [Failed: value suspect]
 112, CUSTOM, G17 (DIB - SIGNAL), , 3.444 nA, ,  Measured  3.444 nAmps >  2.000 nA high limit (Keithley 2400.Hipot & Measure Current) [Failed: value suspect]
 113, CUSTOM, G19 (DIB - SIGNAL), , 1.616 nA, ," Measured  1.616 nAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 114, CUSTOM, G24 (DIB - SIGNAL), , 831 pA, ," Measured 831.164 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 115, CUSTOM, G26 (DIB - SIGNAL), , 412 pA, ," Measured 411.764 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 116, CUSTOM, G28 (DIB - SIGNAL), , 142 pA, ," Measured 141.662 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 117, CUSTOM, G30 (DIB - SIGNAL), , 123 pA, ," Measured 122.979 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 118, CUSTOM, G35 (DIB - SIGNAL), , 134 pA, ," Measured 134.215 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 119, CUSTOM, G37 (DIB - SIGNAL), , 169 pA, ," Measured 168.601 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 120, CUSTOM, G39 (DIB - SIGNAL), , 176 pA, ," Measured 176.432 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 121, CUSTOM, G41 (DIB - SIGNAL), , 166 pA, ," Measured 165.679 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 122, CUSTOM, G47 (DIB - SIGNAL), , 83 pA, ," Measured 82.594 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 123, CUSTOM, G49 (DIB - SIGNAL), , 73 pA, ," Measured 72.645 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 124, CUSTOM, G51 (DIB - SIGNAL), , 115 pA, ," Measured 114.610 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 125, CUSTOM, G53 (DIB - SIGNAL), , 111 pA, ," Measured 111.198 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 126, CUSTOM, G58 (DIB - SIGNAL), , 123 pA, ," Measured 122.588 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 127, CUSTOM, G60 (DIB - SIGNAL), , 98 pA, ," Measured 97.760 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 128, CUSTOM, G62 (DIB - SIGNAL), , 148 pA, ," Measured 147.856 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 129, CUSTOM, G64 (DIB - SIGNAL), , 173 pA, ," Measured 172.908 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 130, CUSTOM, G69 (DIB - SIGNAL), , 178 pA, ," Measured 177.865 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 131, CUSTOM, G71 (DIB - SIGNAL), , 92 pA, ," Measured 91.963 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 132, CUSTOM, G73 (DIB - SIGNAL), , 246 pA, ," Measured 245.546 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 133, CUSTOM, G75 (DIB - SIGNAL), , 395 pA, ," Measured 394.613 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 134, CUSTOM, G80 (DIB - SIGNAL), , 244 pA, ," Measured 244.477 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 135, CUSTOM, G82 (DIB - SIGNAL), , 192 pA, ," Measured 191.597 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 136, CUSTOM, G84 (DIB - SIGNAL), , 125 pA, ," Measured 125.091 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 137, CUSTOM, G86 (DIB - SIGNAL), , 153 pA, ," Measured 153.093 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 138, CUSTOM, A44 (DIB - DGS), , 102 pA, ," Measured 102.046 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 139, CUSTOM, B44 (DIB - DGS), , 118 pA, ," Measured 118.330 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 140, CUSTOM, F44 (DIB - DGS), , 110 pA, ," Measured 109.792 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"
 141, CUSTOM, G44 (DIB - DGS), , 111 pA, ," Measured 110.841 pAmps [,  2.000 nA] (Keithley 2400.Hipot & Measure Current)"

